"Time","CD","CM","CU","PREC","RH2m","SNOW","ST","SWD","SWDtop","TT2M","WS100m","WS10m"
"2019-06-10T22:00:00+02:00",0.85,0.69,1,0,93.18,0,14.49,1.9,38.19,14.92,0.76,1.14
"2019-06-10T22:15:00+02:00",0.53,1,1,0,94.38,0,13.72,0,0,14.54,1.63,1.64
"2019-06-10T22:30:00+02:00",0.53,1,1,0,94.99,0,13.76,0,0,14.26,2.4,1.52
"2019-06-10T22:45:00+02:00",0.53,1,1,0.01,95.5,0,13.76,0,0,14.14,2.79,1.43
"2019-06-10T23:00:00+02:00",0.53,1,1,0.01,95.71,0,13.67,0,0,14.06,3.19,1.41
"2019-06-10T23:15:00+02:00",1,1,1,0.34,97.75,0,14,0,0,13.93,5.17,1.51
"2019-06-10T23:30:00+02:00",1,1,1,0.73,99.69,0,14.15,0,0,13.89,6.08,1.51
"2019-06-10T23:45:00+02:00",1,1,1,0.34,98.78,0,14.23,0,0,13.99,5.68,2.22
"2019-06-11T00:00:00+02:00",1,1,1,0.27,98.42,0,14.15,0,0,13.92,6.23,2.76
"2019-06-11T00:15:00+02:00",1,1,1,0.27,98.48,0,13.97,0,0,13.75,5.92,2.6
"2019-06-11T00:30:00+02:00",1,1,1,0.11,97.32,0,13.8,0,0,13.67,6.29,2.84
"2019-06-11T00:45:00+02:00",1,1,1,0,95.14,0,13.62,0,0,13.62,6.5,2.9
"2019-06-11T01:00:00+02:00",1,1,1,0,93.81,0,13.53,0,0,13.58,6.61,2.9
"2019-06-11T01:15:00+02:00",0.02,0,1,0,93.31,0,13.06,0,0,13.39,6.25,2.69
"2019-06-11T01:30:00+02:00",0.02,0,1,0,93.39,0,12.73,0,0,13.22,5.85,2.41
"2019-06-11T01:45:00+02:00",0.02,0,1,0,93.61,0,12.5,0,0,13.08,5.71,2.26
"2019-06-11T02:00:00+02:00",0.02,0,1,0,93.76,0,12.32,0,0,12.96,5.65,2.21
"2019-06-11T02:15:00+02:00",0.17,0,1,0,93.75,0,12.25,0,0,12.87,5.9,2.31
"2019-06-11T02:30:00+02:00",0.07,0,1,0,93.2,0,12.11,0,0,12.77,6.83,2.76
"2019-06-11T02:45:00+02:00",0.02,0,1,0,91.83,0,11.94,0,0,12.66,7.36,3.04
"2019-06-11T03:00:00+02:00",0.02,0,1,0,90.98,0,11.91,0,0,12.53,7.66,3.22
"2019-06-11T03:15:00+02:00",0.03,0,1,0,90.67,0,11.86,0,0,12.36,7.8,3.37
"2019-06-11T03:30:00+02:00",0.03,0,1,0,90.24,0,11.65,0,0,12.12,7.41,3.18
"2019-06-11T03:45:00+02:00",0.03,0,1,0,90.17,0,11.44,0,0,11.89,7.23,3.1
"2019-06-11T04:00:00+02:00",0.03,0,1,0,90.24,0,11.25,0,0,11.65,7.26,3.19
"2019-06-11T04:15:00+02:00",0.03,0,0.13,0,90.43,0,10.68,0,0,11.3,7.49,3.24
"2019-06-11T04:30:00+02:00",0.03,0,0.13,0,90.84,0,10.24,0,0,11.01,7.37,3.12
"2019-06-11T04:45:00+02:00",0.03,0,0.13,0,91.75,0,9.94,0,0,10.78,7.04,2.99
"2019-06-11T05:00:00+02:00",0.03,0,0.13,0,92.58,0,9.7,0,0,10.6,6.38,2.73
"2019-06-11T05:15:00+02:00",0.01,0,1,0,93.24,0,9.66,0,0,10.46,6.13,2.55
"2019-06-11T05:30:00+02:00",0.01,0,1,0,93.87,0,9.53,0,0,10.28,6.59,2.59
"2019-06-11T05:45:00+02:00",0.01,0,1,0,94.41,0,9.41,0,0,10.14,6.55,2.51
"2019-06-11T06:00:00+02:00",0.01,0,1,0,94.94,0,9.29,0,0,10.02,6.15,2.38
"2019-06-11T06:15:00+02:00",0.11,0.02,1,0,94.98,0,9.49,8.54,79.31,10.02,5.41,2.17
"2019-06-11T06:30:00+02:00",0.11,0.02,1,0,95,0,9.51,8.54,79.31,9.98,4.99,2.04
"2019-06-11T06:45:00+02:00",0.09,0.02,1,0,94.83,0,9.58,19.77,123.29,9.97,4.38,1.78
"2019-06-11T07:00:00+02:00",0.05,0.01,1,0,94.51,0,9.88,40.84,205.75,10.11,3.67,1.53
"2019-06-11T07:15:00+02:00",0.05,0.01,1,0,94.14,0,10.27,60.83,271.43,10.26,3.25,1.46
"2019-06-11T07:30:00+02:00",0.05,0.01,1,0,93.72,0,10.44,60.83,271.43,10.34,2.88,1.42
"2019-06-11T07:45:00+02:00",0.79,0.01,1,0,93.23,0,10.74,51.44,383.31,10.45,2.56,1.29
"2019-06-11T08:00:00+02:00",0.79,0.01,1,0,92.8,0,10.95,54.83,405.21,10.53,2.21,1.15
"2019-06-11T08:15:00+02:00",0.65,0.01,1,0,92.06,0,11.57,107.41,472.29,10.74,2.01,1.06
"2019-06-11T08:30:00+02:00",0.63,0.01,1,0,90.92,0,12.03,128.21,517.65,10.97,2.31,1.24
"2019-06-11T08:45:00+02:00",0.63,0.04,1,0,89.46,0,12.47,148.07,561.59,11.24,2.8,1.49
"2019-06-11T09:00:00+02:00",0.65,0.08,1,0,87.65,0,12.95,167.12,604.29,11.55,3.15,1.66
"2019-06-11T09:15:00+02:00",0.68,0,1,0,85.3,0,13.67,208.37,668.2,11.92,3.26,1.72
"2019-06-11T09:30:00+02:00",0.63,0.02,1,0,82.86,0,14.4,246.02,710.38,12.31,3.27,1.76
"2019-06-11T09:45:00+02:00",0.52,0.02,1,0,80.31,0,15.23,295.79,750.71,12.73,3.3,1.83
"2019-06-11T10:00:00+02:00",0.38,0,1,0,77.76,0,16.18,356.17,789.42,13.18,3.21,1.83
"2019-06-11T10:15:00+02:00",0.09,0,1,0,75.5,0,17.06,472.08,845.8,13.64,3,1.74
"2019-06-11T10:30:00+02:00",0.03,0,1,0,73.52,0,17.78,537.44,881.93,14.09,2.75,1.65
"2019-06-11T10:45:00+02:00",0,0,1,0,71.79,0,18.51,596.94,915.9,14.55,2.52,1.56
"2019-06-11T11:00:00+02:00",0,0,1,0,69.61,0,19.3,651.3,947.97,15.12,2.43,1.53
"2019-06-11T11:15:00+02:00",0,0,1,0,66.92,0,19.94,703.6,992.99,15.64,2.58,1.63
"2019-06-11T11:30:00+02:00",0,0,1,0,63.97,0,20.3,725.43,1 020.6,16.04,2.87,1.82
"2019-06-11T11:45:00+02:00",0,0,1,0,60.89,0,20.67,745.58,1 045.9,16.42,3.14,1.98
"2019-06-11T12:00:00+02:00",0,0,1,0,57.89,0,21.02,764.25,1 069.16,16.77,3.34,2.1
"2019-06-11T12:15:00+02:00",0,0,1,0,54.94,0,21.35,791.54,1 099.74,17.06,3.48,2.19
"2019-06-11T12:30:00+02:00",0.01,0,1,0,52.29,0,21.65,806.76,1 116.96,17.31,3.5,2.22
"2019-06-11T12:45:00+02:00",0,0,1,0,50.42,0,21.95,818.24,1 131.85,17.54,3.37,2.16
"2019-06-11T13:00:00+02:00",0,0,1,0,49.28,0,22.24,826.46,1 144.72,17.76,3.25,2.11
"2019-06-11T13:15:00+02:00",0,0,1,0,48.6,0,22.45,822.72,1 158.78,17.97,3.25,2.12
"2019-06-11T13:30:00+02:00",0,0,1,0,48.09,0,22.63,822.71,1 164.42,18.17,3.34,2.17
"2019-06-11T13:45:00+02:00",0,0,1,0,47.49,0,22.76,818.3,1 167.91,18.34,3.43,2.22
"2019-06-11T14:00:00+02:00",0.01,0,1,0,46.87,0,22.81,810.05,1 169.5,18.39,3.4,2.22
"2019-06-11T14:15:00+02:00",0.04,0,1,0,46.26,0,22.72,779.12,1 166.08,18.33,3.19,2.12
"2019-06-11T14:30:00+02:00",0.03,0,1,0,45.44,0,22.64,759.85,1 159.77,18.3,3.08,2.07
"2019-06-11T14:45:00+02:00",0.02,0.02,1,0,44.29,0,22.63,738,1 151.6,18.38,3.2,2.12
"2019-06-11T15:00:00+02:00",0,0.07,1,0,43.1,0,22.66,713.89,1 141.81,18.51,3.36,2.17
"2019-06-11T15:15:00+02:00",0,0.03,1,0,42.14,0,22.46,626.93,1 121.14,18.61,3.55,2.25
"2019-06-11T15:30:00+02:00",0.13,0.2,1,0,41.42,0,22.29,560.62,1 103.31,18.73,3.92,2.38
"2019-06-11T15:45:00+02:00",0.34,0.53,1,0,41.62,0,21.95,453.65,1 084.05,18.64,3.73,2.23
"2019-06-11T16:00:00+02:00",0.61,1,1,0,42.6,0,21.24,311.1,1 063.54,18.38,3.84,2.27
"2019-06-11T16:15:00+02:00",0.25,1,1,0,43.9,0,20.34,191.86,1 027.03,18.04,3.72,2.16
"2019-06-11T16:30:00+02:00",0.67,1,1,0,45.33,0,19.37,109.59,998.89,17.66,3.24,1.91
"2019-06-11T16:45:00+02:00",0.92,1,1,0,46.63,0,18.7,83.73,969.85,17.35,2.47,1.49
"2019-06-11T17:00:00+02:00",1,1,1,0,46.73,0,18.94,107.21,940.02,17.46,1.88,1.23
"2019-06-11T17:15:00+02:00",0.64,0,1,0,45.86,0,20.9,293.3,890.16,17.95,1.64,1.13
"2019-06-11T17:30:00+02:00",0.32,0.31,1,0,45.37,0,21.45,354.32,853.63,18.3,2.11,1.42
"2019-06-11T17:45:00+02:00",0.14,0.64,1,0,45.46,0,21.68,356.16,816.78,18.48,2.21,1.47
"2019-06-11T18:00:00+02:00",0.08,1,1,0,46.25,0,21.51,306.21,779.67,18.42,1.99,1.34
"2019-06-11T18:15:00+02:00",0.31,1,1,0,46.98,0,21.29,262.86,719.86,18.37,1.89,1.3
"2019-06-11T18:30:00+02:00",0.27,1,1,0,47.39,0,21.17,247.47,677.43,18.4,2.13,1.44
"2019-06-11T18:45:00+02:00",0.23,0.99,1,0,47.79,0,21,232.06,635.29,18.37,2.24,1.49
"2019-06-11T19:00:00+02:00",0.2,0.96,1,0,48.13,0,20.75,216.62,593.42,18.26,2.16,1.45
"2019-06-11T19:15:00+02:00",0.06,0.55,1,0,48.39,0,20.26,185.91,527.74,18.12,2.05,1.39
"2019-06-11T19:30:00+02:00",0.02,0.22,1,0,48.5,0,19.88,165.35,482.29,18.03,1.93,1.29
"2019-06-11T19:45:00+02:00",0.01,0.05,1,0,48.54,0,19.47,145.9,437.73,17.96,2.04,1.34
"2019-06-11T20:00:00+02:00",0.01,0.01,1,0,48.63,0,19.06,127.42,393.96,17.85,2.23,1.44
"2019-06-11T20:15:00+02:00",0,0.1,1,0,48.88,0,18.43,83.39,326.88,17.62,2.55,1.63
"2019-06-11T20:30:00+02:00",0.06,0.04,1,0,49.05,0,18.01,71.08,281.52,17.43,3.14,1.85
"2019-06-11T20:45:00+02:00",0.1,0.01,1,0,49.27,0,17.62,61.84,237.58,17.24,3.43,1.83
"2019-06-11T21:00:00+02:00",0.12,0.01,1,0,49.76,0,17.16,55.29,194.88,16.98,3.67,1.77
"2019-06-11T21:15:00+02:00",0,0,0.58,0,50.74,0,16.4,40.66,130.97,16.59,3.89,1.74
"2019-06-11T21:30:00+02:00",0,0,0.58,0,51.83,0,15.9,40.66,130.97,16.22,4.26,1.73
"2019-06-11T21:45:00+02:00",0,0.03,1,0,53.13,0,15.18,7.28,39.09,15.78,4.8,1.83
"2019-06-11T22:00:00+02:00",0,0.03,1,0,54.48,0,14.65,7.28,39.09,15.36,4.9,1.78
"2019-06-11T22:15:00+02:00",0.01,0.38,1,0,56.06,0,13.97,0,0,14.89,4.64,1.76
"2019-06-11T22:30:00+02:00",0.01,0.38,1,0,57.9,0,13.3,0,0,14.37,4.32,1.83
"2019-06-11T22:45:00+02:00",0.01,0.38,1,0,59.71,0,12.62,0,0,13.88,4.11,1.94
"2019-06-11T23:00:00+02:00",0.01,0.38,1,0,60.66,0,11.8,0,0,13.63,4.02,2.02
"2019-06-11T23:15:00+02:00",0.01,1,1,0,60.76,0,11.34,0,0,13.66,3.95,2
"2019-06-11T23:30:00+02:00",0.01,1,1,0,61.29,0,10.99,0,0,13.58,3.93,2.01
"2019-06-11T23:45:00+02:00",0.01,1,1,0,62.16,0,10.8,0,0,13.43,3.95,2.05
"2019-06-12T00:00:00+02:00",0.01,1,1,0,63.86,0,10.59,0,0,13.07,3.88,1.9
"2019-06-12T00:15:00+02:00",0.03,1,0.35,0,64.18,0,10.59,0,0,13.07,3.72,1.55
"2019-06-12T00:30:00+02:00",0.03,1,0.35,0,64.37,0,10.5,0,0,13.08,3.35,1.05
"2019-06-12T00:45:00+02:00",0.03,1,0.35,0,65.1,0,10.38,0,0,12.98,2.95,0.61
"2019-06-12T01:00:00+02:00",0.03,1,0.35,0,66.86,0,10.27,0,0,12.74,2.7,0.59
"2019-06-12T01:15:00+02:00",0.8,1,0.01,0,68.63,0,10.34,0,0,12.51,2.61,0.84
"2019-06-12T01:30:00+02:00",0.8,1,0.01,0,69.96,0,10.33,0,0,12.37,2.5,1.12
"2019-06-12T01:45:00+02:00",0.8,1,0.01,0,71.32,0,10.31,0,0,12.25,2.3,1.27
"2019-06-12T02:00:00+02:00",0.8,1,0.01,0,75.07,0,10.4,0,0,11.81,2.62,1.22
"2019-06-12T02:15:00+02:00",0.26,0.95,0,0,75.01,0,9.98,0,0,11.92,2.76,1.14
"2019-06-12T02:30:00+02:00",0.15,0.98,0,0,75.12,0,9.76,0,0,11.98,2.48,1.08
"2019-06-12T02:45:00+02:00",0.1,1,0,0,75.61,0,9.61,0,0,11.98,1.92,0.93
"2019-06-12T03:00:00+02:00",0.1,1,0,0,76.17,0,9.49,0,0,12,1.63,0.74
"2019-06-12T03:15:00+02:00",1,1,0,0,77,0,9.68,0,0,11.91,2.16,1.02
"2019-06-12T03:30:00+02:00",1,1,0,0.01,83.68,0,10.03,0,0,11.19,2.79,1.34
"2019-06-12T03:45:00+02:00",1,1,0,0.08,91.45,0,10.02,0,0,10.52,2.5,1.1
"2019-06-12T04:00:00+02:00",1,1,0,0.19,97.5,0,10.27,0,0,10.02,1.57,0.7
"2019-06-12T04:15:00+02:00",1,1,0,0.3,98.97,0,10.24,0,0,9.96,0.61,0.72
"2019-06-12T04:30:00+02:00",1,1,0,0.3,99.76,0,10.22,0,0,9.95,0.52,0.75
"2019-06-12T04:45:00+02:00",1,1,0,0.29,99.98,0,10.1,0,0,9.98,1.28,0.69
"2019-06-12T05:00:00+02:00",1,1,0,0.27,100,0,9.75,0,0,10.15,1.63,0.43
"2019-06-12T05:15:00+02:00",1,1,0,0.3,99.86,0,10.06,0,0,10.31,1.63,0.58
"2019-06-12T05:30:00+02:00",1,1,0,0.3,99.35,0,10.59,0,0,10.38,1.42,1.23
"2019-06-12T05:45:00+02:00",1,1,0,0.33,99.36,0,10.89,0,0,10.72,2.1,1.5
"2019-06-12T06:00:00+02:00",1,1,0,0.32,99.38,0,11.1,0,0,10.95,3.43,1.71
"2019-06-12T06:15:00+02:00",1,1,0,0.28,99.08,0,11.56,0.79,81.2,11.34,4.31,1.77
"2019-06-12T06:30:00+02:00",1,1,0,0.25,99.14,0,11.75,0.79,81.2,11.5,5.01,1.74
"2019-06-12T06:45:00+02:00",1,1,0,0.37,99.21,0,11.95,1.45,125.16,11.69,5.68,2.04
"2019-06-12T07:00:00+02:00",1,1,0.01,0.37,99.17,0,12.09,2.67,207.59,11.8,5.69,2.07
"2019-06-12T07:15:00+02:00",1,1,0.04,0.34,99.21,0,12.15,3.08,273.23,11.87,4.88,1.96
"2019-06-12T07:30:00+02:00",1,1,0.04,0.4,99.35,0,12.19,3.08,273.23,11.91,4.67,1.94
"2019-06-12T07:45:00+02:00",1,1,0.05,0.48,99.56,0,12.25,5.18,373.36,11.94,4.76,1.74
"2019-06-12T08:00:00+02:00",1,1,0.05,0.38,99.2,0,12.3,5.18,373.36,12.03,6.06,2.37
"2019-06-12T08:15:00+02:00",0.84,0.05,0.01,0.22,98.39,0,12.91,85.89,473.95,12.39,6.93,2.95
"2019-06-12T08:30:00+02:00",0.84,0.05,0.01,0.12,98.04,0,13.15,85.89,473.95,12.59,6.68,2.92
"2019-06-12T08:45:00+02:00",1,0.77,0,0.07,97.93,0,12.96,31.29,584.61,12.59,5.76,2.57
"2019-06-12T09:00:00+02:00",1,0.89,0,0.04,98.08,0,13.1,39.35,605.83,12.67,5.02,2.3
"2019-06-12T09:15:00+02:00",1,1,0.07,0.07,98.28,0,13.11,28.34,669.68,12.69,4.52,2.14
"2019-06-12T09:30:00+02:00",1,1,0.7,0.13,98.38,0,13.03,21.81,711.81,12.65,5.03,2.27
"2019-06-12T09:45:00+02:00",1,1,1,0.17,97.88,0,12.93,21.47,752.09,12.61,6.16,2.7
"2019-06-12T10:00:00+02:00",1,1,1,0.15,97.54,0,12.92,26.53,790.75,12.58,5.5,2.38
"2019-06-12T10:15:00+02:00",1,1,1,0.14,98,0,12.97,26.66,847.06,12.57,3.77,1.63
"2019-06-12T10:30:00+02:00",1,1,1,0.27,99.02,0,12.97,19.81,883.14,12.52,3.13,1.34
"2019-06-12T10:45:00+02:00",1,1,1,0.47,99.7,0,13.01,21.97,917.06,12.48,2.44,0.9
"2019-06-12T11:00:00+02:00",1,1,1,0.37,99.6,0,13.18,32,949.09,12.55,1.68,0.67
"2019-06-12T11:15:00+02:00",0.5,1,1,0.18,98.31,0,14.33,159.1,994.03,12.95,2.12,1.01
"2019-06-12T11:30:00+02:00",0.84,1,1,0.07,98.06,0,14.23,78.04,1 021.59,12.98,1.08,0.52
"2019-06-12T11:45:00+02:00",1,1,1,0.1,97.97,0,13.74,34.49,1 046.84,12.92,1.52,0.71
"2019-06-12T12:00:00+02:00",1,1,1,0.12,98.27,0,13.49,23.79,1 070.06,12.82,1.48,0.64
"2019-06-12T12:15:00+02:00",1,1,1,0.1,98.06,0,13.38,21.13,1 100.56,12.82,1.83,0.71
"2019-06-12T12:30:00+02:00",1,1,1,0.06,96.86,0,13.31,25.65,1 117.73,12.87,3.31,1.41
"2019-06-12T12:45:00+02:00",0.97,1,1,0.01,94.59,0,13.64,78.53,1 132.58,13.05,3.29,1.44
"2019-06-12T13:00:00+02:00",0.91,1,1,0,90.61,0,15.11,173.73,1 145.4,13.71,2.09,0.86
"2019-06-12T13:15:00+02:00",0.01,0.03,1,0,80.87,0,20.96,732.56,1 159.39,15.28,1.12,0.43
"2019-06-12T13:30:00+02:00",0.02,0.07,1,0,73.86,0,21.77,700.86,1 165,16.26,1.32,0.74
"2019-06-12T13:45:00+02:00",0.14,0.06,0.65,0.01,71.82,0,21.68,679.82,1 168.44,16.68,1.48,0.94
"2019-06-12T14:00:00+02:00",0.35,0,0,0.03,71.12,0,21.72,668.09,1 169.99,17.11,2.08,1.28
"2019-06-12T14:15:00+02:00",1,0.01,0.04,0.13,78.15,0,17.33,27.58,1 166.52,16,6.2,3.1
"2019-06-12T14:30:00+02:00",1,0,0.01,0.04,82.25,0,16.2,112.73,1 160.18,14.94,6.7,3.23
"2019-06-12T14:45:00+02:00",0.88,0,0,0.01,75.74,0,17.67,255.78,1 151.98,15.88,5.53,2.83
"2019-06-12T15:00:00+02:00",0.66,0,0,0.02,69.76,0,20.05,449.49,1 142.16,17.12,5.35,2.8
"2019-06-12T15:15:00+02:00",0.02,0,0,0,62.7,0,22.03,830.6,1 121.45,18.02,4.82,2.61
"2019-06-12T15:30:00+02:00",0.02,0,0,0.01,58.05,0,22.7,824.84,1 103.6,18.63,4.56,2.59
"2019-06-12T15:45:00+02:00",0.13,0,0,0.03,57.71,0,23.14,749.1,1 084.32,19.23,4.57,2.58
"2019-06-12T16:00:00+02:00",0.34,0,0,0.02,56.71,0,22.74,612.14,1 063.79,19.38,5.66,3.08
"2019-06-12T16:15:00+02:00",0.01,0.01,0.02,0.01,50.05,0,23.37,755.37,1 027.26,19.82,6.32,3.41
"2019-06-12T16:30:00+02:00",0.25,0.01,0.01,0.04,53.85,0,22.32,595.69,999.11,19.17,8.53,4.3
"2019-06-12T16:45:00+02:00",0.31,0,0,0.04,70.21,0,19.45,537.7,970.06,16.25,8.35,3.81
"2019-06-12T17:00:00+02:00",0.21,0,0,0,65.22,0,20.15,568.68,940.23,16.81,5.95,2.86
"2019-06-12T17:15:00+02:00",1,0,0,0,66.38,0,17.94,102.59,890.37,16.3,5.77,2.84
"2019-06-12T17:30:00+02:00",1,0,0,0,61.42,0,17.68,128.46,853.84,16.42,7.25,3.5
"2019-06-12T17:45:00+02:00",0.69,0.02,0,0,54.44,0,18.96,267.89,817,17.33,7.5,3.71
"2019-06-12T18:00:00+02:00",0.1,0.06,0,0.01,52.55,0,21.55,506.67,779.9,18.67,6.24,3.18
"2019-06-12T18:15:00+02:00",1,0.06,0.03,0.03,62.25,0,18.57,52.26,720.11,17.32,6.48,3.3
"2019-06-12T18:30:00+02:00",0.32,0.02,0.01,0.01,69,0,18.8,319.88,677.69,16.53,5.82,2.82
"2019-06-12T18:45:00+02:00",0.17,0.35,0,0.02,66.15,0,19.95,374,635.57,17.1,4.39,2.19
"2019-06-12T19:00:00+02:00",0.47,1,0,0.02,64.2,0,19.54,241.31,593.72,17.11,3.74,1.91
"2019-06-12T19:15:00+02:00",1,1,0.03,0.02,62.94,0,17.82,44.6,528.08,16.88,5.48,2.78
"2019-06-12T19:30:00+02:00",0.34,0.32,0.01,0,59.56,0,18.23,203.33,482.66,17,5.81,2.92
"2019-06-12T19:45:00+02:00",0.06,0.01,0,0.01,56.92,0,18.83,254.49,438.13,17.29,5.47,2.79
"2019-06-12T20:00:00+02:00",0.09,0.03,0,0.01,58.79,0,18.5,211.53,394.39,17.19,5.7,2.79
"2019-06-12T20:15:00+02:00",1,0.01,0.03,0.03,62.56,0,17.29,22.84,327.36,16.66,5.36,2.62
"2019-06-12T20:30:00+02:00",1,0,0.01,0.02,65.24,0,16.68,18.7,282.04,16.22,5.12,2.51
"2019-06-12T20:45:00+02:00",1,0,0,0.03,67.08,0,16.27,12.11,238.14,15.93,5.74,2.76
"2019-06-12T21:00:00+02:00",1,0,0,0.02,71.55,0,15.69,3.38,195.48,15.37,5,2.47
"2019-06-12T21:15:00+02:00",0.04,0.01,0.02,0.02,73.27,0,15.06,46.74,131.64,15.07,5.49,2.52
"2019-06-12T21:30:00+02:00",0.04,0.01,0.02,0.04,76.11,0,14.74,46.74,131.64,14.76,6.04,2.8
"2019-06-12T21:45:00+02:00",0.03,0,0,0.01,81.05,0,13.64,6.37,39.85,14.07,5.28,2.38
"2019-06-12T22:00:00+02:00",0.03,0,0,0.01,82.91,0,13.05,6.37,39.85,13.78,5.49,2.08
"2019-06-12T22:15:00+02:00",0.04,0,0.02,0.01,84.77,0,12.34,0,0,13.36,5.77,1.91
"2019-06-12T22:30:00+02:00",0.04,0,0.02,0.01,86.95,0,11.65,0,0,12.8,6.38,1.86
"2019-06-12T22:45:00+02:00",0.04,0,0.02,0.02,88.48,0,11.17,0,0,12.38,6.97,1.86
"2019-06-12T23:00:00+02:00",0.04,0,0.02,0.01,89.52,0,10.77,0,0,12.04,7.19,1.84
"2019-06-12T23:15:00+02:00",0.62,0.01,0.04,0.02,89.73,0,11.07,0,0,12.03,7.12,1.69
"2019-06-12T23:30:00+02:00",0.62,0.01,0.04,0.01,89.56,0,11.18,0,0,12.07,7.06,1.78
"2019-06-12T23:45:00+02:00",0.62,0.01,0.04,0.01,88.94,0,11.21,0,0,12.1,6.89,1.79
"2019-06-13T00:00:00+02:00",0.62,0.01,0.04,0,88.39,0,11.21,0,0,12.1,6.99,1.87
"2019-06-13T00:15:00+02:00",0.01,0,0,0,87.64,0,10.65,0,0,11.99,7.26,2.02
"2019-06-13T00:30:00+02:00",0.01,0,0,0,86.97,0,10.41,0,0,11.93,7.19,2.1
"2019-06-13T00:45:00+02:00",0.01,0,0,0,86.39,0,10.23,0,0,11.91,6.96,2.06
"2019-06-13T01:00:00+02:00",0.01,0,0,0,86.29,0,9.99,0,0,11.77,6.78,2
"2019-06-13T01:15:00+02:00",0,0,0,0,86.53,0,9.7,0,0,11.57,6.93,2.01
"2019-06-13T01:30:00+02:00",0,0,0,0,86.43,0,9.62,0,0,11.5,7.32,2.16
"2019-06-13T01:45:00+02:00",0,0,0,0,85.38,0,9.71,0,0,11.65,7.41,2.28
"2019-06-13T02:00:00+02:00",0,0,0,0,83.98,0,9.88,0,0,11.86,7.39,2.38
"2019-06-13T02:15:00+02:00",0,0,0,0,82.36,0,10.14,0,0,12.1,7.53,2.56
"2019-06-13T02:30:00+02:00",0,0,0,0,80.14,0,10.54,0,0,12.47,7.86,2.9
"2019-06-13T02:45:00+02:00",0,0,0,0,78.17,0,10.98,0,0,12.84,8.26,3.41
"2019-06-13T03:00:00+02:00",0,0,0,0,77.32,0,11.2,0,0,13.02,8.57,3.72
"2019-06-13T03:15:00+02:00",0,0,0,0,77.42,0,11.25,0,0,13.04,8.7,3.88
"2019-06-13T03:30:00+02:00",0,0,0,0,78.43,0,11.16,0,0,12.92,8.59,3.86
"2019-06-13T03:45:00+02:00",0,0,0,0,80,0,10.99,0,0,12.72,8.48,3.81
"2019-06-13T04:00:00+02:00",0,0,0,0,81.49,0,10.84,0,0,12.56,8.44,3.8
"2019-06-13T04:15:00+02:00",0,0,0,0,82.52,0,10.68,0,0,12.42,8.4,3.77
"2019-06-13T04:30:00+02:00",0,0,0,0,83.24,0,10.56,0,0,12.3,8.43,3.78
"2019-06-13T04:45:00+02:00",0,0,0,0,83.8,0,10.48,0,0,12.22,8.57,3.86
"2019-06-13T05:00:00+02:00",0,0,0,0,84.21,0,10.42,0,0,12.16,8.73,3.93
"2019-06-13T05:15:00+02:00",0.34,0,0,0,83.89,0,10.66,0,0,12.22,9,4.09
"2019-06-13T05:30:00+02:00",0.34,0,0,0,83.02,0,10.98,0,0,12.32,9.36,4.3
"2019-06-13T05:45:00+02:00",0.34,0,0,0,82.53,0,11.23,0,0,12.31,9.39,4.3
"2019-06-13T06:00:00+02:00",0.34,0,0,0,82.58,0,11.26,0,0,12.23,9.4,4.26
"2019-06-13T06:15:00+02:00",0,0,0,0,82.19,0,11.31,23.52,82.97,12.21,9.56,4.31
"2019-06-13T06:30:00+02:00",0,0,0,0,81.33,0,11.35,23.52,82.97,12.21,9.67,4.33
"2019-06-13T06:45:00+02:00",0,0,0,0,79.58,0,11.82,76.03,177.03,12.42,9.59,4.31
"2019-06-13T07:00:00+02:00",0,0,0,0,78.26,0,12,76.03,177.03,12.53,9.46,4.29
"2019-06-13T07:15:00+02:00",0,0,0,0,76.79,0,12.59,141.82,274.93,12.79,9.14,4.19
"2019-06-13T07:30:00+02:00",0,0,0,0,75.86,0,13.02,176.57,320.32,12.98,8.9,4.14
"2019-06-13T07:45:00+02:00",0,0,0,0,74.84,0,13.48,211.44,364.82,13.19,8.74,4.1
"2019-06-13T08:00:00+02:00",0,0,0,0,73.4,0,14.04,246.42,408.53,13.47,8.53,4.02
"2019-06-13T08:15:00+02:00",0,0,0,0,71.67,0,14.79,301.04,475.51,13.81,8.37,3.97
"2019-06-13T08:30:00+02:00",0,0,0,0,69.89,0,15.47,338.16,520.8,14.16,8.33,3.99
"2019-06-13T08:45:00+02:00",0,0,0,0,68,0,16.15,374.51,564.66,14.54,8.44,4.09
"2019-06-13T09:00:00+02:00",0,0,0,0,66.06,0,16.8,410.2,607.28,14.91,8.75,4.29
"2019-06-13T09:15:00+02:00",0,0,0,0,64.37,0,17.49,463.94,671.07,15.24,9.01,4.46
"2019-06-13T09:30:00+02:00",0,0,0,0,63.09,0,18.09,499.39,713.16,15.55,8.94,4.45
"2019-06-13T09:45:00+02:00",0,0,0,0,62.01,0,18.58,533.3,753.39,15.85,8.65,4.32
"2019-06-13T10:00:00+02:00",0,0,0,0.01,60.71,0,19.03,565.86,792.01,16.2,8.35,4.18
"2019-06-13T10:15:00+02:00",0,0.01,0.02,0.02,59.38,0,19.54,608.9,848.25,16.57,8.02,4.04
"2019-06-13T10:30:00+02:00",0,0,0.08,0.01,58.07,0,20.03,638.22,884.28,16.95,7.68,3.89
